zpid,latlon,street,zipcode,city,state,bedrooms,bathrooms,finishedSqFt,yearBuilt,price,rent,tax year,tax,hoa
59779248,"[""37.78701"",""-122.431955""]",2101 1/2 Bush St # A,94115,San Francisco,CA,UNKNOWN,1,837,1885,"1,146,900",4195,,108035,500
61288287,"[""37.790396"",""-122.404813""]",445 Bush St FL 1,94108,San Francisco,CA,UNKNOWN,2,3654,1905,UNKNOWN,12673,,1344607,500
61288309,"[""37.786636"",""-122.434213""]",2255 Bush St APT 1,94115,San Francisco,CA,UNKNOWN,UNKNOWN,1050,2000,"1,146,900",4495,,268504,500
67394949,"[""37.788838"",""-122.421268""]",1452 Bush St UNIT 1,94109,San Francisco,CA,2,2.5,1176,2004,"839,200",4500,,866982,500
111932124,"[""37.787925"",""-122.424278""]",1635 Bush St APT 1,94109,San Francisco,CA,2,2,934,1978,"839,200",4350,,424356,500
2104048784,"[""37.787281"",""-122.4291""]",1915 Bush St APT 1,94115,San Francisco,CA,0,1,400,1965,"1,146,900",2520,,UNKNOWN,500
2106275309,"[""37.7868"",""-122.437438""]",2436 Bush St APT 1,94115,San Francisco,CA,1,1,UNKNOWN,1926,"1,146,900",3135,,UNKNOWN,500
2108054304,"[""37.789791"",""-122.409996""]",779 Bush St APT 1,94108,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,"795,400",3650,,UNKNOWN,500
2108932608,"[""37.78918"",""-122.4143""]",1035 Bush St APT 1,94109,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"795,400",4200,,UNKNOWN,500
2114303634,"[""37.78973"",""-122.41297""]",972 Bush St APT 1,94109,San Francisco,CA,UNKNOWN,0.75,UNKNOWN,1913,"795,400",2300,,UNKNOWN,500
2120540825,"[""37.78535"",""-122.4447""]",2887 Bush St APT 1,94115,San Francisco,CA,1,1,700,1910,"1,146,900",3500,,UNKNOWN,500
2124418427,"[""37.78889"",""-122.416412""]",1171 Bush St APT 1,94109,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"795,400",4000,,UNKNOWN,500
2140044188,"[""37.789482"",""-122.412592""]",929 Bush St APT 1,94109,San Francisco,CA,1,1,UNKNOWN,1913,"795,400",5500,,UNKNOWN,"500""zpid"""
15148011,"[""37.783699"",""-122.39359""]",461 2nd St APT C102,94107,San Francisco,CA,2,2,1635,1907,"1,269,100",5900,,1055348,500
15148012,"[""37.783699"",""-122.39359""]",461 2nd St APT C103,94107,San Francisco,CA,1,1,705,1907,"1,269,100",3500,,253141,500
15148013,"[""37.783699"",""-122.39359""]",461 2nd St APT C104,94107,San Francisco,CA,1,1,591,1907,"1,269,100",3400,,382361,500
15148014,"[""37.783699"",""-122.39359""]",461 2nd St APT C105,94107,San Francisco,CA,1,1,627,1907,"1,269,100",3400,,264127,500
15148015,"[""37.783699"",""-122.39359""]",461 2nd St APT C106,94107,San Francisco,CA,1,1,739,1907,"1,269,100",3500,,564188,500
15148016,"[""37.783699"",""-122.39359""]",461 2nd St APT C107,94107,San Francisco,CA,1,1,1574,1907,"1,269,100",5500,,1142439,500
15148017,"[""37.783699"",""-122.39359""]",461 2nd St APT C108,94107,San Francisco,CA,1,2,1335,1907,"1,269,100",5800,,1249475,500
15148018,"[""37.783699"",""-122.39359""]",461 2nd St APT C109,94107,San Francisco,CA,1,1,647,1907,"1,269,100",3499,,515530,500
15148019,"[""37.783699"",""-122.39359""]",461 2nd St APT C110,94107,San Francisco,CA,1,1,881,1907,"1,269,100",3950,,489252,500
15148020,"[""37.783699"",""-122.39359""]",461 2nd St APT C111,94107,San Francisco,CA,1,1,778,1907,"1,269,100",3695,,578903,500
15148021,"[""37.783699"",""-122.39359""]",461 2nd St APT C112,94107,San Francisco,CA,1,1,777,1907,"1,269,100",3750,,707250,500
15148022,"[""37.783699"",""-122.39359""]",461 2nd St APT C113,94107,San Francisco,CA,1,1,748,1907,"1,269,100",3500,,294228,500
15148023,"[""37.783699"",""-122.39359""]",461 2nd St APT C114,94107,San Francisco,CA,1,1,753,1907,"1,269,100",3500,,270906,500
15148024,"[""37.783699"",""-122.39359""]",461 2nd St APT C115,94107,San Francisco,CA,1,1,769,1907,"1,269,100",3700,,648122,500
15148025,"[""37.783699"",""-122.39359""]",461 2nd St APT C116,94107,San Francisco,CA,1,1,728,1907,"1,269,100",3500,,289725,500
15148026,"[""37.783699"",""-122.39359""]",461 2nd St APT C117,94107,San Francisco,CA,1,1,815,1907,"1,269,100",3850,,424178,500
15148027,"[""37.783699"",""-122.39359""]",461 2nd St APT C118,94107,San Francisco,CA,1,1,672,1907,"1,269,100",3495,,508178,500
15148028,"[""37.783699"",""-122.39359""]",461 2nd St APT C119,94107,San Francisco,CA,1,1,664,1907,"1,269,100",3450,,432618,500
15148029,"[""37.783699"",""-122.39359""]",461 2nd St APT C120,94107,San Francisco,CA,1,1,664,1907,"1,269,100",3400,,324790,500
15148030,"[""37.783699"",""-122.39359""]",461 2nd St APT C121,94107,San Francisco,CA,1,1,834,1907,"1,269,100",3800,,454792,500
15148031,"[""37.783699"",""-122.39359""]",461 2nd St APT C122,94107,San Francisco,CA,1,1,781,1907,"1,269,100",3750,,590824,500
15148032,"[""37.783699"",""-122.39359""]",461 2nd St APT C123,94107,San Francisco,CA,1,1,639,1907,"1,269,100",3500,,611000,500
15148033,"[""37.783699"",""-122.39359""]",461 2nd St APT C124,94107,San Francisco,CA,1,1,650,1907,"1,269,100",3445,,187506,500
15148034,"[""37.783699"",""-122.39359""]",461 2nd St APT C125,94107,San Francisco,CA,1,1,573,1907,"1,269,100",3400,,173056,500
15148035,"[""37.783699"",""-122.39359""]",461 2nd St APT C126,94107,San Francisco,CA,1,1,1161,1907,"1,269,100",4250,,479108,"500""zpid"""
2107532673,"[""37.77567"",""-122.4949""]",3395 Balboa St APT 7,94121,San Francisco,CA,0,1,350,1961,"1,187,700",2700,,UNKNOWN,"500""zpid"""
15065626,"[""37.800766"",""-122.411966""]",733 Filbert St APT 6,94133,San Francisco,CA,2,2,1208,1993,"1,218,900",5500,,671386,500
15071691,"[""37.798691"",""-122.428159""]",1755 Filbert St # 6,94123,San Francisco,CA,2,2,1337,1982,"2,134,300",5800,,822180,500
2102370345,"[""37.799951"",""-122.422159""]",1380 Filbert St APT 6,94109,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,608,800",3295,,UNKNOWN,500
2117133593,"[""37.801657"",""-122.406809""]",449 Filbert St APT 6,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",2995,,UNKNOWN,500
2117673540,"[""37.799472"",""-122.425559""]",1580 Filbert St APT 6,94123,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"2,134,300",2695,,UNKNOWN,500
2097437593,"[""37.798502"",""-122.430369""]",1885 Filbert St APT 6,94123,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"2,134,300",UNKNOWN,,UNKNOWN,"500""zpid"""
15095325,"[""37.77682"",""-122.478505""]",1820 Balboa St # 3,94121,San Francisco,CA,3,2,1631,1980,"1,480,400",5000,,638684,500
15096187,"[""37.77571"",""-122.50207""]",4020 Balboa St APT 3,94121,San Francisco,CA,3,2,1115,1997,"1,187,700",4000,,612188,500
15096188,"[""37.775723"",""-122.502235""]",4040 Balboa St APT 3,94121,San Francisco,CA,2,1,670,1998,"1,187,700",3900,,619696,500
15096190,"[""37.775741"",""-122.502151""]",4030 Balboa St APT 3,94121,San Francisco,CA,2,1,772,1997,"1,187,700",3750,,308219,500
61325177,"[""37.77705"",""-122.473334""]",1344 Balboa St APT 3,94118,San Francisco,CA,UNKNOWN,UNKNOWN,1172,UNKNOWN,"1,480,400",4195,,270714,500
64969725,"[""37.77705"",""-122.473334""]",1344 Balboa St APT 3,94118,San Francisco,CA,UNKNOWN,UNKNOWN,780,UNKNOWN,"1,480,400",4150,,180147,500
122064072,"[""37.776023"",""-122.495986""]",3448 Balboa St # 3,94121,San Francisco,CA,3,2,1383,2011,"1,187,700",4250,,775184,500
2099995261,"[""37.77507"",""-122.5083""]",4605 Balboa St APT 3,94121,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,"1,187,700",UNKNOWN,,UNKNOWN,500
2100701541,"[""37.77613"",""-122.4936""]",3230 Balboa St APT 3,94121,San Francisco,CA,1,1,670,UNKNOWN,"1,187,700",2895,,UNKNOWN,500
2101898771,"[""37.77657"",""-122.4732""]",1333 Balboa St STE 3,94118,San Francisco,CA,2,2,1400,UNKNOWN,"1,480,400",4680,,UNKNOWN,500
2103836468,"[""37.775398"",""-122.509559""]",4722 Balboa St APT 3,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,187,700",2695,,UNKNOWN,500
2126852035,"[""37.775653"",""-122.495429""]",3401 Balboa St APT 3,94121,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,187,700",2775,,UNKNOWN,"500""zpid"""
63197567,"[""37.783967"",""-122.391112""]",1 Federal St APT 13,94107,San Francisco,CA,1,1,850,2003,"1,269,100",4340,,764984,500
63197579,"[""37.783967"",""-122.391112""]",1 Federal St APT 42,94107,San Francisco,CA,UNKNOWN,UNKNOWN,658,2003,"1,269,100",4100,,553477,500
64970234,"[""37.783967"",""-122.391112""]",1 Federal St APT 16,94107,San Francisco,CA,UNKNOWN,UNKNOWN,762,2003,"1,269,100",4100,,467280,500
64970236,"[""37.783967"",""-122.391112""]",1 Federal St APT 19,94107,San Francisco,CA,UNKNOWN,UNKNOWN,1004,2003,"1,269,100",4495,,123613,500
64970239,"[""37.783967"",""-122.391112""]",1 Federal St APT 27,94107,San Francisco,CA,UNKNOWN,1,792,UNKNOWN,"1,269,100",4000,,108566,500
64970242,"[""37.783967"",""-122.391109""]",1 Federal St APT 30,94107,San Francisco,CA,UNKNOWN,UNKNOWN,1005,2003,"1,269,100",4495,,693820,500
64970247,"[""37.783967"",""-122.391112""]",1 Federal St APT 39,94107,San Francisco,CA,UNKNOWN,1,892,2002,"1,269,100",4000,,246401,500
67090278,"[""37.783967"",""-122.391112""]",1 Federal St APT 48,94107,San Francisco,CA,UNKNOWN,UNKNOWN,797,2003,"1,269,100",4195,,793661,500
67090283,"[""37.783967"",""-122.391112""]",1 Federal St APT 44,94107,San Francisco,CA,1,1,798,2004,"1,269,100",3900,,740200,500
67090284,"[""37.783967"",""-122.391112""]",1 Federal St APT 49,94107,San Francisco,CA,1,1,1049,UNKNOWN,"1,269,100",4300,,828096,500
67090286,"[""37.783967"",""-122.391112""]",1 Federal St APT 23,94107,San Francisco,CA,1,1,705,2003,"1,269,100",3700,,713986,500
67090302,"[""37.783967"",""-122.391112""]",1 Federal St APT 6,94107,San Francisco,CA,0,1,770,2003,"1,269,100",3995,,744584,500
67090305,"[""37.783967"",""-122.391112""]",1 Federal St APT 5,94107,San Francisco,CA,0,1,762,2003,"1,269,100",3750,,722032,500
67090311,"[""37.783967"",""-122.391112""]",1 Federal St APT 21,94107,San Francisco,CA,UNKNOWN,UNKNOWN,865,2003,"1,269,100",4100,,247236,500
67090317,"[""37.783967"",""-122.391112""]",1 Federal St APT 36,94107,San Francisco,CA,UNKNOWN,UNKNOWN,764,2003,"1,269,100",4100,,737948,500
67090331,"[""37.783967"",""-122.391112""]",1 Federal St APT 40,94107,San Francisco,CA,1,1,698,2003,"1,269,100",3750,,531158,500
67090335,"[""37.783967"",""-122.391112""]",1 Federal St APT 22,94107,San Francisco,CA,UNKNOWN,1,950,UNKNOWN,"1,269,100",4250,,767101,500
67394600,"[""37.783967"",""-122.391112""]",1 Federal St APT 10,94107,San Francisco,CA,1,1,967,2003,"1,269,100",4000,,604518,500
67394601,"[""37.783967"",""-122.391112""]",1 Federal St APT 15,94107,San Francisco,CA,1,1,770,2003,"1,269,100",3750,,632138,500
67394602,"[""37.783967"",""-122.391112""]",1 Federal St APT 41,94107,San Francisco,CA,1,1,644,2003,"1,269,100",3500,,593248,500
67394603,"[""37.783967"",""-122.391112""]",1 Federal St APT 12,94107,San Francisco,CA,0,1,870,2003,"1,269,100",3767,,202085,500
67394609,"[""37.783967"",""-122.391112""]",1 Federal St APT 37,94107,San Francisco,CA,UNKNOWN,UNKNOWN,1017,2003,"1,269,100",4495,,149970,500
67394614,"[""37.783967"",""-122.391112""]",1 Federal St APT 11,94107,San Francisco,CA,1,1,838,2003,"1,269,100",3975,,717984,500
67394615,"[""37.783967"",""-122.391112""]",1 Federal St APT 17,94107,San Francisco,CA,1,1,770,2003,"1,269,100",3750,,713986,500
67394616,"[""37.783967"",""-122.391112""]",1 Federal St APT 34,94107,San Francisco,CA,UNKNOWN,UNKNOWN,776,2003,"1,269,100",4100,,538258,"500""zpid"""
2122006627,"[""37.775669"",""-122.49488""]",3395 Balboa St APT 8,94121,San Francisco,CA,2,2,1025,UNKNOWN,"1,187,700",4150,,UNKNOWN,"500""zpid"""
111933771,"[""37.723053"",""-122.469401""]",6 Estero Ave,94127,San Francisco,CA,6,3,2400,1915,"1,621,200",5600,,378249,"500""zpid"""
15076836,"[""37.783307"",""-122.427297""]",1280 Ellis St APT 7,94109,San Francisco,CA,3,2,1270,1962,"971,300",4750,,158560,500
64969792,"[""37.783897"",""-122.418396""]",741 Ellis St APT 7,94109,San Francisco,CA,2,2,767,2002,UNKNOWN,4250,,261568,500
64972122,"[""37.783118"",""-122.426853""]",1250 Ellis St APT 7,94109,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"971,300",4500,,69419,500
64972110,"[""37.783163"",""-122.4265""]",1220 Ellis St APT 7,94109,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"971,300",4654,,69419,"500""zpid"""
2097951141,"[""37.783718"",""-122.419799""]",819 Ellis St # 3RD,94109,San Francisco,CA,UNKNOWN,0.5,28800,1906,"839,200",UNKNOWN,,UNKNOWN,500
64969788,"[""37.783897"",""-122.418396""]",741 Ellis St APT 3,94109,San Francisco,CA,2,2,1214,2002,UNKNOWN,5035,,413972,500
64972106,"[""37.783163"",""-122.4265""]",1220 Ellis St APT 3,94109,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"971,300",4654,,84669,500
64972118,"[""37.783118"",""-122.426853""]",1250 Ellis St APT 3,94109,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"971,300",4500,,84669,500
15076832,"[""37.783307"",""-122.427297""]",1280 Ellis St APT 3,94109,San Francisco,CA,3,2,1270,1962,"971,300",4510,,635252,500
2100109490,"[""37.7846"",""-122.4166""]",624 Ellis St APT 3,94109,San Francisco,CA,0,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,UNKNOWN,"500""zpid"""
50883163,"[""37.782575"",""-122.390364""]",219 Brannan St UNIT 9H,94107,San Francisco,CA,2,2,1103,2000,"1,269,100",5995,,1087826,500
50883644,"[""37.782575"",""-122.390364""]",219 Brannan St UNIT 9J,94107,San Francisco,CA,2,2,1141,2000,"1,269,100",5709,,1006240,500
50885143,"[""37.782575"",""-122.390364""]",219 Brannan St UNIT 9K,94107,San Francisco,CA,2,2,1224,2000,"1,269,100",5500,,1111700,500
50885145,"[""37.782575"",""-122.390364""]",219 Brannan St UNIT 9C,94107,San Francisco,CA,1,1.5,899,2000,"1,269,100",4250,,714222,500
51174983,"[""37.782575"",""-122.390364""]",219 Brannan St UNIT 9B,94107,San Francisco,CA,1,1,723,2000,"1,269,100",4000,,752464,500
52273855,"[""37.782575"",""-122.390364""]",219 Brannan St UNIT 9D,94107,San Francisco,CA,2,2,1347,2000,"1,269,100",6300,,1392912,500
52524106,"[""37.782575"",""-122.390364""]",219 Brannan St UNIT 9A,94107,San Francisco,CA,1,1,808,2000,"1,269,100",4000,,684628,500
58321296,"[""37.782575"",""-122.390364""]",229 Brannan St UNIT 9J,94107,San Francisco,CA,2,2,1412,2001,"1,269,100",5900,,960448,500
58608849,"[""37.782575"",""-122.390364""]",239 Brannan St UNIT 9D,94107,San Francisco,CA,2,2,1173,2003,"1,269,100",5700,,1192802,500
58681932,"[""37.782575"",""-122.390364""]",239 Brannan St UNIT 9C,94107,San Francisco,CA,2,2,1321,2002,"1,269,100",5900,,1395000,500
59700550,"[""37.782575"",""-122.390364""]",229 Brannan St UNIT 9A,94107,San Francisco,CA,3,3,1654,2001,"1,269,100",8594,,1588344,500
59700551,"[""37.782575"",""-122.390364""]",229 Brannan St UNIT 9C,94107,San Francisco,CA,2,2,1387,2001,"1,269,100",6300,,1647000,500
59700552,"[""37.782575"",""-122.390364""]",229 Brannan St UNIT 9D,94107,San Francisco,CA,2,2,1180,2001,"1,269,100",5600,,978316,500
59700553,"[""37.782575"",""-122.390364""]",229 Brannan St UNIT 9E,94107,San Francisco,CA,2,2,1058,2001,"1,269,100",5900,,1341272,500
59700554,"[""37.782575"",""-122.390364""]",229 Brannan St UNIT 9G,94107,San Francisco,CA,2,2,1517,2001,"1,269,100",6146,,1124702,500
59915171,"[""37.782575"",""-122.390364""]",239 Brannan St UNIT 9E,94107,San Francisco,CA,2,2,1137,2002,"1,269,100",5550,,919960,500
60145810,"[""37.782575"",""-122.390364""]",239 Brannan St UNIT 9G,94107,San Francisco,CA,2,2,1516,2002,"1,269,100",7000,,1516710,500
61287363,"[""37.782575"",""-122.390364""]",239 Brannan St UNIT 9J,94107,San Francisco,CA,2,2,1393,2002,"1,269,100",6300,,1620316,500
61325331,"[""37.782575"",""-122.390364""]",239 Brannan St UNIT 9A,94107,San Francisco,CA,3,3,1495,2002,"1,269,100",7700,,1850000,"500""zpid"""
111928176,"[""37.7572"",""-122.410216""]",905 1/2 Florida St,94110,San Francisco,CA,UNKNOWN,1,968,1900,"1,167,700",4200,,494075,"500""zpid"""
2099196532,"[""37.8035"",""-122.4376""]",36 Cervantes Blvd APT 3,94123,San Francisco,CA,0,1,650,UNKNOWN,"2,157,700",UNKNOWN,,UNKNOWN,500
2127115946,"[""37.803977"",""-122.438682""]",98 Cervantes Blvd APT 3,94123,San Francisco,CA,2,1,1050,UNKNOWN,"2,157,700",4300,,UNKNOWN,"500""zpid"""
15082887,"[""37.785027"",""-122.458763""]",330 Arguello Blvd APT 1,94118,San Francisco,CA,UNKNOWN,UNKNOWN,1107,1919,UNKNOWN,4100,,396671,500
15084733,"[""37.777879"",""-122.458284""]",656 Arguello Blvd APT 1,94118,San Francisco,CA,2,2,1232,1995,"1,419,600",4850,,90834,500
15089484,"[""37.786241"",""-122.459613""]",237 Arguello Blvd APT 1,94118,San Francisco,CA,1,1,765,1907,"2,202,400",3500,,165252,500
15098602,"[""37.774962"",""-122.458804""]",847 Arguello Blvd APT 1,94118,San Francisco,CA,2,2,938,2008,"1,679,000",4000,,723247,500
35972029,"[""37.785201"",""-122.458777""]",318 Arguello Blvd APT 1,94118,San Francisco,CA,2,UNKNOWN,1260,1919,UNKNOWN,4200,,870918,500
59779495,"[""37.782308"",""-122.459327""]",445 Arguello Blvd APT 1,94118,San Francisco,CA,UNKNOWN,UNKNOWN,1296,1998,"1,679,000",4000,,715700,500
79845457,"[""37.785113"",""-122.45877""]",324 Arguello Blvd APT 1,94118,San Francisco,CA,UNKNOWN,1,1264,1919,UNKNOWN,4500,,929320,500
82785694,"[""37.779945"",""-122.459159""]",565 Arguello Blvd APT 1,94118,San Francisco,CA,1,1,617,2007,"1,679,000",3500,,545359,500
122064358,"[""37.779049"",""-122.459053""]",609 Arguello Blvd APT 1,94118,San Francisco,CA,1,1,531,1977,"1,679,000",3195,,418190,500
2100174298,"[""37.777947"",""-122.458288""]",650 Arguello Blvd APT 1,94118,San Francisco,CA,2,1,680,1926,"1,419,600",UNKNOWN,,UNKNOWN,500
2112980887,"[""37.786876"",""-122.458908""]",190 Arguello Blvd # 1,94118,San Francisco,CA,1,1,784,1900,"5,244,900",3499,,UNKNOWN,500
2116658702,"[""37.783302"",""-122.458641""]",418 Arguello Blvd APT 1,94118,San Francisco,CA,2,1,UNKNOWN,UNKNOWN,UNKNOWN,3600,,UNKNOWN,500
2118087754,"[""37.785285"",""-122.458786""]",312 Arguello Blvd APT 1,94118,San Francisco,CA,2,1,1200,UNKNOWN,UNKNOWN,4299,,UNKNOWN,500
2145987467,"[""37.788138"",""-122.459249""]",112 Arguello Blvd APT 1,94118,San Francisco,CA,1,1,UNKNOWN,1912,"5,244,900",5900,,UNKNOWN,"500""zpid"""
15064469,"[""37.803379"",""-122.414178""]",950 Columbus Ave APT 3,94133,San Francisco,CA,2,2,1206,1984,"1,218,900",5500,,344176,500
64971291,"[""37.802224"",""-122.413322""]",807 Columbus Ave # 3,94133,San Francisco,CA,2,2,1009,2003,"1,608,800",4999,,1281986,"500""zpid"""
15168699,"[""37.728905"",""-122.404705""]",120 Burrows St APT 4,94134,San Francisco,CA,2,2,959,1980,"891,600",4200,,385600,500
15168813,"[""37.726341"",""-122.410645""]",779 Burrows St # 4,94134,San Francisco,CA,2,1,772,1986,"891,600",3500,,197944,"500""zpid"""
15131016,"[""37.752985"",""-122.443366""]",865 Corbett Ave APT 5,94131,San Francisco,CA,2,1,857,1973,"1,159,200",4000,,456248,500
15131819,"[""37.751585"",""-122.443395""]",955-959 Corbett Ave #5,94131,SAN FRANCISCO,CA,1,1,739,1949,"1,159,200",3695,,505736,500
53153377,"[""37.754508"",""-122.442146""]",767 Corbett Ave APT 5,94131,San Francisco,CA,UNKNOWN,UNKNOWN,1137,2000,"1,159,200",4950,,745542,500
67090333,"[""37.75333"",""-122.443703""]",850 Corbett Ave APT 5,94131,San Francisco,CA,4,3,2517,2003,"1,159,200",6400,,1623727,500
2099057914,"[""37.752426"",""-122.444009""]",908 Corbett Ave APT 5,94131,San Francisco,CA,2,1,1100,UNKNOWN,"1,159,200",UNKNOWN,,UNKNOWN,500
2109050194,"[""37.7579"",""-122.445381""]",445 Corbett Ave APT 5,94114,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,159,200",4300,,UNKNOWN,500
2121889313,"[""37.755196"",""-122.441998""]",725 Corbett Ave APT 5,94131,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,159,200",4860,,UNKNOWN,"500""zpid"""
15131015,"[""37.752985"",""-122.443366""]",865 Corbett Ave APT 6,94131,San Francisco,CA,UNKNOWN,1,857,1973,"1,159,200",3995,,60125,500
15131789,"[""37.751977"",""-122.443247""]",925 Corbett Ave # 6,94131,San Francisco,CA,UNKNOWN,2,1279,1978,"1,159,200",4300,,732596,500
15131820,"[""37.751585"",""-122.443395""]",955-959 Corbett Ave #6,94131,SAN FRANCISCO,CA,1,1,739,1949,"1,159,200",3400,,185167,500
53153378,"[""37.754508"",""-122.442146""]",767 Corbett Ave APT 6,94131,San Francisco,CA,UNKNOWN,UNKNOWN,1342,2000,"1,159,200",5500,,927840,500
67394790,"[""37.75333"",""-122.443703""]",850 Corbett Ave APT 6,94131,San Francisco,CA,3,3,2517,2003,"1,159,200",6325,,1572776,500
2106190902,"[""37.757503"",""-122.444183""]",549 Corbett Ave APT 6,94114,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,159,200",4300,,UNKNOWN,500
2120583782,"[""37.755191"",""-122.441993""]",725 Corbett Ave APT 6,94131,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,159,200",4300,,UNKNOWN,"500""zpid"""
15131020,"[""37.752985"",""-122.443366""]",865 Corbett Ave APT 4,94131,San Francisco,CA,UNKNOWN,1,876,1973,"1,159,200",4000,,373410,500
15131470,"[""37.752632"",""-122.444087""]",902 Corbett Ave APT 4,94131,San Francisco,CA,2,1,1020,1979,"1,159,200",4190,,581978,500
15131818,"[""37.751585"",""-122.443395""]",955-959 Corbett Ave # 4,94131,San Francisco,CA,1,1,670,1949,"1,159,200",3400,,450000,500
53153376,"[""37.754508"",""-122.442146""]",767 Corbett Ave APT 4,94131,San Francisco,CA,2,2.5,1105,2000,"1,159,200",4850,,767760,500
61288407,"[""37.756267"",""-122.44302""]",657 Corbett Ave APT 4,94114,San Francisco,CA,3,2.5,1758,2003,"1,159,200",6500,,1375952,500
61325248,"[""37.753095"",""-122.44387""]",880 Corbett Ave APT 4,94131,San Francisco,CA,UNKNOWN,UNKNOWN,1885,2002,"1,159,200",5500,,1054446,500
63197075,"[""37.753333"",""-122.443702""]",850 Corbett Ave APT 4,94131,San Francisco,CA,2,2,1730,2003,"1,159,200",5600,,1076515,500
116156870,"[""37.753412"",""-122.44327""]",829 Corbett Ave APT 4,94131,San Francisco,CA,2,2,2178,2011,"1,159,200",5900,,1358632,"500""zpid"""
15184925,"[""37.734805"",""-122.43093""]",551 Chenery St # 2,94131,San Francisco,CA,3,3,1925,1980,"1,628,900",5995,,242392,500
63197673,"[""37.734321"",""-122.433179""]",663 Chenery St # 2,94131,San Francisco,CA,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,"1,628,900",4875,,897580,500
2103222010,"[""37.7401"",""-122.426002""]",92 Chenery St # 2,94131,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,628,900",3650,,UNKNOWN,"500""zpid"""
15128433,"[""37.76156"",""-122.446363""]",1200 Clayton St APT 8,94114,San Francisco,CA,1,1,635,1986,"1,449,300",3700,,621860,500
116156131,"[""37.775233"",""-122.449369""]",8 Clayton St,94117,San Francisco,CA,2,2,1513,1916,"1,211,900",5700,,1159858,"500""zpid"""
15064474,"[""37.803379"",""-122.414178""]",950 Columbus Ave APT 8,94133,San Francisco,CA,2,1,897,1984,"1,218,900",4500,,522550,"500""zpid"""
15168801,"[""37.726341"",""-122.410645""]",755 Burrows St # 9,94134,San Francisco,CA,2,2,818,1986,"891,600",3595,,546260,"500""zpid"""
15086886,"[""37.770362"",""-122.438861""]",7 Broderick St,94117,San Francisco,CA,4,3.5,2743,1886,"1,470,700",9282,,1875958,500
15126686,"[""37.765548"",""-122.442863""]",7-11 Upper Ter Te,94117,SAN FRANCISCO,CA,UNKNOWN,2,1801,1905,"1,470,700",7210,,113540,500
15126955,"[""37.767482"",""-122.436716""]",7 Divisadero St,94117,San Francisco,CA,4,2.5,1600,1906,"1,470,700",6700,,1416112,500
2107186604,"[""37.769111"",""-122.444053""]",1235 Waller St APT 7,94117,San Francisco,CA,1,1,800,UNKNOWN,"1,470,700",3750,,UNKNOWN,500
2124771570,"[""37.7703"",""-122.4375""]",840 Waller St APT 7,94117,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,470,700",3199,,UNKNOWN,500
2132530239,"[""37.770361"",""-122.438863""]",7 Broderick St,94117,San Francisco,CA,4,3.5,2743,1900,"1,470,700",9160,,UNKNOWN,"500""zpid"""
2125941237,"[""37.768718"",""-122.450813""]",675 Cole St APT 9,94117,San Francisco,CA,1,1,UNKNOWN,1961,"1,337,700",5500,,UNKNOWN,"500""zpid"""
15189345,"[""37.72138"",""-122.45972""]",388 Faxon Ave # 8,94112,San Francisco,CA,2,2,1263,1985,"799,700",3850,,179320,"500""zpid"""
15128432,"[""37.76156"",""-122.446363""]",1200 Clayton St APT 7,94114,San Francisco,CA,1,1,541,1986,"1,449,300",3600,,612004,"500""zpid"""
15118385,"[""37.748559"",""-122.466979""]",1 Gateview Ct,94116,San Francisco,CA,3,3,2501,1965,"1,926,800",5500,,250827,"500""zpid"""
2115292894,"[""37.80257"",""-122.40427""]",40 Darrell Pl APT 2,94133,San Francisco,CA,1,1,980,1933,"1,215,500",4499,,UNKNOWN,500
2123195012,"[""37.80239"",""-122.404295""]",52 Darrell Pl APT 2,94133,San Francisco,CA,1,1,UNKNOWN,UNKNOWN,"1,215,500",3150,,UNKNOWN,"500""zpid"""
82789840,"[""37.758552"",""-122.429603""]",271 Cumberland St APT 2,94114,San Francisco,CA,2,1,625,1965,"1,718,500",3995,,178041,500
